zone,direction,year,month,n_trips,Borough,zone_name,crz_zone,charged_share_2023,charged_share_2024,charged_share
65,dropoff,2023,4,4831,Brooklyn,Downtown Brooklyn/MetroTech,false,0.5155,0.5064,0.5155
65,dropoff,2023,5,5372,Brooklyn,Downtown Brooklyn/MetroTech,false,0.5155,0.5064,0.5155
65,dropoff,2023,6,4992,Brooklyn,Downtown Brooklyn/MetroTech,false,0.5155,0.5064,0.5155
65,dropoff,2024,2,3688,Brooklyn,Downtown Brooklyn/MetroTech,false,0.5155,0.5064,0.5155
65,dropoff,2024,3,4519,Brooklyn,Downtown Brooklyn/MetroTech,false,0.5155,0.5064,0.5155
65,dropoff,2024,4,4562,Brooklyn,Downtown Brooklyn/MetroTech,false,0.5155,0.5064,0.5155
65,dropoff,2024,5,5260,Brooklyn,Downtown Brooklyn/MetroTech,false,0.5155,0.5064,0.5155
65,dropoff,2024,6,4726,Brooklyn,Downtown Brooklyn/MetroTech,false,0.5155,0.5064,0.5155
65,pickup,2023,2,1425,Brooklyn,Downtown Brooklyn/MetroTech,false,0.4525,0.3889,0.4525
65,pickup,2023,3,1749,Brooklyn,Downtown Brooklyn/MetroTech,false,0.4525,0.3889,0.4525
65,pickup,2023,4,1830,Brooklyn,Downtown Brooklyn/MetroTech,false,0.4525,0.3889,0.4525
65,pickup,2023,5,2195,Brooklyn,Downtown Brooklyn/MetroTech,false,0.4525,0.3889,0.4525
65,pickup,2023,6,1998,Brooklyn,Downtown Brooklyn/MetroTech,false,0.4525,0.3889,0.4525
65,pickup,2024,2,1321,Brooklyn,Downtown Brooklyn/MetroTech,false,0.4525,0.3889,0.4525
65,pickup,2024,3,1621,Brooklyn,Downtown Brooklyn/MetroTech,false,0.4525,0.3889,0.4525
65,pickup,2024,4,1668,Brooklyn,Downtown Brooklyn/MetroTech,false,0.4525,0.3889,0.4525
65,pickup,2024,5,2048,Brooklyn,Downtown Brooklyn/MetroTech,false,0.4525,0.3889,0.4525
65,pickup,2024,6,1789,Brooklyn,Downtown Brooklyn/MetroTech,false,0.4525,0.3889,0.4525
66,dropoff,2023,2,3378,Brooklyn,DUMBO/Vinegar Hill,false,0.7132,0.7114,0.7132
66,dropoff,2023,3,4168,Brooklyn,DUMBO/Vinegar Hill,false,0.7132,0.7114,0.7132
66,dropoff,2023,4,4296,Brooklyn,DUMBO/Vinegar Hill,false,0.7132,0.7114,0.7132
66,dropoff,2023,5,4548,Brooklyn,DUMBO/Vinegar Hill,false,0.7132,0.7114,0.7132
66,dropoff,2023,6,4273,Brooklyn,DUMBO/Vinegar Hill,false,0.7132,0.7114,0.7132
66,dropoff,2024,2,3492,Brooklyn,DUMBO/Vinegar Hill,false,0.7132,0.7114,0.7132
66,dropoff,2024,3,4074,Brooklyn,DUMBO/Vinegar Hill,false,0.7132,0.7114,0.7132
66,dropoff,2024,4,4037,Brooklyn,DUMBO/Vinegar Hill,false,0.7132,0.7114,0.7132
66,dropoff,2024,5,4225,Brooklyn,DUMBO/Vinegar Hill,false,0.7132,0.7114,0.7132
66,dropoff,2024,6,4293,Brooklyn,DUMBO/Vinegar Hill,false,0.7132,0.7114,0.7132
66,pickup,2023,2,457,Brooklyn,DUMBO/Vinegar Hill,false,0.4737,0.4644,0.4737
66,pickup,2023,3,616,Brooklyn,DUMBO/Vinegar Hill,false,0.4737,0.4644,0.4737
66,pickup,2023,4,781,Brooklyn,DUMBO/Vinegar Hill,false,0.4737,0.4644,0.4737
66,pickup,2023,5,1003,Brooklyn,DUMBO/Vinegar Hill,false,0.4737,0.4644,0.4737
66,pickup,2023,6,905,Brooklyn,DUMBO/Vinegar Hill,false,0.4737,0.4644,0.4737
66,pickup,2024,2,525,Brooklyn,DUMBO/Vinegar Hill,false,0.4737,0.4644,0.4737
66,pickup,2024,3,620,Brooklyn,DUMBO/Vinegar Hill,false,0.4737,0.4644,0.4737
66,pickup,2024,4,765,Brooklyn,DUMBO/Vinegar Hill,false,0.4737,0.4644,0.4737
66,pickup,2024,5,947,Brooklyn,DUMBO/Vinegar Hill,false,0.4737,0.4644,0.4737
66,pickup,2024,6,1017,Brooklyn,DUMBO/Vinegar Hill,false,0.4737,0.4644,0.4737
67,dropoff,2023,2,317,Brooklyn,Dyker Heights,false,0.4772,0.3815,0.4772
67,dropoff,2023,3,360,Brooklyn,Dyker Heights,false,0.4772,0.3815,0.4772
67,dropoff,2023,4,400,Brooklyn,Dyker Heights,false,0.4772,0.3815,0.4772
67,dropoff,2023,5,417,Brooklyn,Dyker Heights,false,0.4772,0.3815,0.4772
67,dropoff,2023,6,392,Brooklyn,Dyker Heights,false,0.4772,0.3815,0.4772
67,dropoff,2024,2,313,Brooklyn,Dyker Heights,false,0.4772,0.3815,0.4772
67,dropoff,2024,3,388,Brooklyn,Dyker Heights,false,0.4772,0.3815,0.4772
67,dropoff,2024,4,409,Brooklyn,Dyker Heights,false,0.4772,0.3815,0.4772
67,dropoff,2024,5,395,Brooklyn,Dyker Heights,false,0.4772,0.3815,0.4772
67,dropoff,2024,6,372,Brooklyn,Dyker Heights,false,0.4772,0.3815,0.4772
67,pickup,2023,2,50,Brooklyn,Dyker Heights,false,0.5782,0.3231,0.5782
67,pickup,2023,3,70,Brooklyn,Dyker Heights,false,0.5782,0.3231,0.5782
67,pickup,2023,4,57,Brooklyn,Dyker Heights,false,0.5782,0.3231,0.5782
67,pickup,2023,5,68,Brooklyn,Dyker Heights,false,0.5782,0.3231,0.5782
67,pickup,2023,6,49,Brooklyn,Dyker Heights,false,0.5782,0.3231,0.5782
67,pickup,2024,2,69,Brooklyn,Dyker Heights,false,0.5782,0.3231,0.5782
67,pickup,2024,3,80,Brooklyn,Dyker Heights,false,0.5782,0.3231,0.5782
67,pickup,2024,4,89,Brooklyn,Dyker Heights,false,0.5782,0.3231,0.5782
67,pickup,2024,5,74,Brooklyn,Dyker Heights,false,0.5782,0.3231,0.5782
67,pickup,2024,6,78,Brooklyn,Dyker Heights,false,0.5782,0.3231,0.5782
68,dropoff,2023,2,70033,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,dropoff,2023,3,81382,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,dropoff,2023,4,79853,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,dropoff,2023,5,81899,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,dropoff,2023,6,79040,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,dropoff,2024,2,71426,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,dropoff,2024,3,80380,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,dropoff,2024,4,78795,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,dropoff,2024,5,82481,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,dropoff,2024,6,80853,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,pickup,2023,2,72736,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,pickup,2023,3,82786,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,pickup,2023,4,80038,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,pickup,2023,5,82361,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,pickup,2023,6,81058,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,pickup,2024,2,75192,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,pickup,2024,3,83334,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,pickup,2024,4,81991,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,pickup,2024,5,88239,Manhattan,East Chelsea,true,1.0,1.0,1.0
68,pickup,2024,6,86038,Manhattan,East Chelsea,true,1.0,1.0,1.0
69,dropoff,2023,2,942,Bronx,East Concourse/Concourse Village,false,0.274,0.2335,0.274
69,dropoff,2023,3,1040,Bronx,East Concourse/Concourse Village,false,0.274,0.2335,0.274
69,dropoff,2023,4,1035,Bronx,East Concourse/Concourse Village,false,0.274,0.2335,0.274
69,dropoff,2023,5,1067,Bronx,East Concourse/Concourse Village,false,0.274,0.2335,0.274
69,dropoff,2023,6,1036,Bronx,East Concourse/Concourse Village,false,0.274,0.2335,0.274
69,dropoff,2024,2,903,Bronx,East Concourse/Concourse Village,false,0.274,0.2335,0.274
69,dropoff,2024,3,943,Bronx,East Concourse/Concourse Village,false,0.274,0.2335,0.274
69,dropoff,2024,4,942,Bronx,East Concourse/Concourse Village,false,0.274,0.2335,0.274
69,dropoff,2024,5,1076,Bronx,East Concourse/Concourse Village,false,0.274,0.2335,0.274
69,dropoff,2024,6,1010,Bronx,East Concourse/Concourse Village,false,0.274,0.2335,0.274
69,pickup,2023,2,177,Bronx,East Concourse/Concourse Village,false,0.1764,0.2349,0.1764
69,pickup,2023,3,233,Bronx,East Concourse/Concourse Village,false,0.1764,0.2349,0.1764
69,pickup,2023,4,201,Bronx,East Concourse/Concourse Village,false,0.1764,0.2349,0.1764
69,pickup,2023,5,228,Bronx,East Concourse/Concourse Village,false,0.1764,0.2349,0.1764
69,pickup,2023,6,176,Bronx,East Concourse/Concourse Village,false,0.1764,0.2349,0.1764
69,pickup,2024,2,331,Bronx,East Concourse/Concourse Village,false,0.1764,0.2349,0.1764
69,pickup,2024,3,333,Bronx,East Concourse/Concourse Village,false,0.1764,0.2349,0.1764
69,pickup,2024,4,330,Bronx,East Concourse/Concourse Village,false,0.1764,0.2349,0.1764
69,pickup,2024,5,362,Bronx,East Concourse/Concourse Village,false,0.1764,0.2349,0.1764
69,pickup,2024,6,338,Bronx,East Concourse/Concourse Village,false,0.1764,0.2349,0.1764
70,dropoff,2023,2,1421,Queens,East Elmhurst,false,0.1605,0.1975,0.1605
70,dropoff,2023,3,1959,Queens,East Elmhurst,false,0.1605,0.1975,0.1605
70,dropoff,2023,4,1939,Queens,East Elmhurst,false,0.1605,0.1975,0.1605
70,dropoff,2023,5,1991,Queens,East Elmhurst,false,0.1605,0.1975,0.1605
70,dropoff,2023,6,2046,Queens,East Elmhurst,false,0.1605,0.1975,0.1605
70,dropoff,2024,2,1267,Queens,East Elmhurst,false,0.1605,0.1975,0.1605
70,dropoff,2024,3,1703,Queens,East Elmhurst,false,0.1605,0.1975,0.1605
70,dropoff,2024,4,1611,Queens,East Elmhurst,false,0.1605,0.1975,0.1605
70,dropoff,2024,5,1829,Queens,East Elmhurst,false,0.1605,0.1975,0.1605
70,dropoff,2024,6,1778,Queens,East Elmhurst,false,0.1605,0.1975,0.1605
70,pickup,2023,2,11712,Queens,East Elmhurst,false,0.4573,0.4857,0.4573
70,pickup,2023,3,15941,Queens,East Elmhurst,false,0.4573,0.4857,0.4573
70,pickup,2023,4,15640,Queens,East Elmhurst,false,0.4573,0.4857,0.4573
70,pickup,2023,5,15282,Queens,East Elmhurst,false,0.4573,0.4857,0.4573
70,pickup,2023,6,14220,Queens,East Elmhurst,false,0.4573,0.4857,0.4573
70,pickup,2024,2,11484,Queens,East Elmhurst,false,0.4573,0.4857,0.4573
70,pickup,2024,3,13737,Queens,East Elmhurst,false,0.4573,0.4857,0.4573
70,pickup,2024,4,14109,Queens,East Elmhurst,false,0.4573,0.4857,0.4573
70,pickup,2024,5,14371,Queens,East Elmhurst,false,0.4573,0.4857,0.4573
70,pickup,2024,6,13279,Queens,East Elmhurst,false,0.4573,0.4857,0.4573
71,dropoff,2023,2,528,Brooklyn,East Flatbush/Farragut,false,0.1818,0.145,0.1818
71,dropoff,2023,3,581,Brooklyn,East Flatbush/Farragut,false,0.1818,0.145,0.1818
71,dropoff,2023,4,634,Brooklyn,East Flatbush/Farragut,false,0.1818,0.145,0.1818
71,dropoff,2023,5,750,Brooklyn,East Flatbush/Farragut,false,0.1818,0.145,0.1818
71,dropoff,2023,6,801,Brooklyn,East Flatbush/Farragut,false,0.1818,0.145,0.1818
71,dropoff,2024,2,659,Brooklyn,East Flatbush/Farragut,false,0.1818,0.145,0.1818
71,dropoff,2024,3,794,Brooklyn,East Flatbush/Farragut,false,0.1818,0.145,0.1818
71,dropoff,2024,4,815,Brooklyn,East Flatbush/Farragut,false,0.1818,0.145,0.1818
71,dropoff,2024,5,952,Brooklyn,East Flatbush/Farragut,false,0.1818,0.145,0.1818
71,dropoff,2024,6,903,Brooklyn,East Flatbush/Farragut,false,0.1818,0.145,0.1818
71,pickup,2023,2,130,Brooklyn,East Flatbush/Farragut,false,0.0696,0.1043,0.0696
71,pickup,2023,3,175,Brooklyn,East Flatbush/Farragut,false,0.0696,0.1043,0.0696
71,pickup,2023,4,162,Brooklyn,East Flatbush/Farragut,false,0.0696,0.1043,0.0696
71,pickup,2023,5,169,Brooklyn,East Flatbush/Farragut,false,0.0696,0.1043,0.0696
71,pickup,2023,6,140,Brooklyn,East Flatbush/Farragut,false,0.0696,0.1043,0.0696
71,pickup,2024,2,309,Brooklyn,East Flatbush/Farragut,false,0.0696,0.1043,0.0696
71,pickup,2024,3,510,Brooklyn,East Flatbush/Farragut,false,0.0696,0.1043,0.0696
71,pickup,2024,4,491,Brooklyn,East Flatbush/Farragut,false,0.0696,0.1043,0.0696
71,pickup,2024,5,528,Brooklyn,East Flatbush/Farragut,false,0.0696,0.1043,0.0696
71,pickup,2024,6,512,Brooklyn,East Flatbush/Farragut,false,0.0696,0.1043,0.0696
72,dropoff,2023,2,531,Brooklyn,East Flatbush/Remsen Village,false,0.1264,0.1224,0.1264
72,dropoff,2023,3,703,Brooklyn,East Flatbush/Remsen Village,false,0.1264,0.1224,0.1264
72,dropoff,2023,4,677,Brooklyn,East Flatbush/Remsen Village,false,0.1264,0.1224,0.1264
72,dropoff,2023,5,793,Brooklyn,East Flatbush/Remsen Village,false,0.1264,0.1224,0.1264
72,dropoff,2023,6,659,Brooklyn,East Flatbush/Remsen Village,false,0.1264,0.1224,0.1264
72,dropoff,2024,2,777,Brooklyn,East Flatbush/Remsen Village,false,0.1264,0.1224,0.1264
72,dropoff,2024,3,889,Brooklyn,East Flatbush/Remsen Village,false,0.1264,0.1224,0.1264
72,dropoff,2024,4,985,Brooklyn,East Flatbush/Remsen Village,false,0.1264,0.1224,0.1264
72,dropoff,2024,5,990,Brooklyn,East Flatbush/Remsen Village,false,0.1264,0.1224,0.1264
72,dropoff,2024,6,1001,Brooklyn,East Flatbush/Remsen Village,false,0.1264,0.1224,0.1264
72,pickup,2023,2,174,Brooklyn,East Flatbush/Remsen Village,false,0.1515,0.1672,0.1515
72,pickup,2023,3,196,Brooklyn,East Flatbush/Remsen Village,false,0.1515,0.1672,0.1515
72,pickup,2023,4,164,Brooklyn,East Flatbush/Remsen Village,false,0.1515,0.1672,0.1515
72,pickup,2023,5,183,Brooklyn,East Flatbush/Remsen Village,false,0.1515,0.1672,0.1515
72,pickup,2023,6,161,Brooklyn,East Flatbush/Remsen Village,false,0.1515,0.1672,0.1515
72,pickup,2024,2,434,Brooklyn,East Flatbush/Remsen Village,false,0.1515,0.1672,0.1515
72,pickup,2024,3,572,Brooklyn,East Flatbush/Remsen Village,false,0.1515,0.1672,0.1515
72,pickup,2024,4,547,Brooklyn,East Flatbush/Remsen Village,false,0.1515,0.1672,0.1515
72,pickup,2024,5,614,Brooklyn,East Flatbush/Remsen Village,false,0.1515,0.1672,0.1515
72,pickup,2024,6,578,Brooklyn,East Flatbush/Remsen Village,false,0.1515,0.1672,0.1515
73,dropoff,2023,2,191,Queens,East Flushing,false,0.1418,0.1329,0.1418
73,dropoff,2023,3,208,Queens,East Flushing,false,0.1418,0.1329,0.1418
73,dropoff,2023,4,229,Queens,East Flushing,false,0.1418,0.1329,0.1418
73,dropoff,2023,5,272,Queens,East Flushing,false,0.1418,0.1329,0.1418
73,dropoff,2023,6,264,Queens,East Flushing,false,0.1418,0.1329,0.1418
73,dropoff,2024,2,152,Queens,East Flushing,false,0.1418,0.1329,0.1418
73,dropoff,2024,3,168,Queens,East Flushing,false,0.1418,0.1329,0.1418
73,dropoff,2024,4,196,Queens,East Flushing,false,0.1418,0.1329,0.1418
73,dropoff,2024,5,223,Queens,East Flushing,false,0.1418,0.1329,0.1418
73,dropoff,2024,6,179,Queens,East Flushing,false,0.1418,0.1329,0.1418
73,pickup,2023,2,23,Queens,East Flushing,false,0.1429,0.1203,0.1429
73,pickup,2023,3,32,Queens,East Flushing,false,0.1429,0.1203,0.1429
73,pickup,2023,4,19,Queens,East Flushing,false,0.1429,0.1203,0.1429
73,pickup,2023,5,25,Queens,East Flushing,false,0.1429,0.1203,0.1429
73,pickup,2023,6,20,Queens,East Flushing,false,0.1429,0.1203,0.1429
73,pickup,2024,2,33,Queens,East Flushing,false,0.1429,0.1203,0.1429
73,pickup,2024,3,27,Queens,East Flushing,false,0.1429,0.1203,0.1429
73,pickup,2024,4,29,Queens,East Flushing,false,0.1429,0.1203,0.1429
73,pickup,2024,5,40,Queens,East Flushing,false,0.1429,0.1203,0.1429
73,pickup,2024,6,29,Queens,East Flushing,false,0.1429,0.1203,0.1429
74,dropoff,2023,2,18390,Manhattan,East Harlem North,false,0.2154,0.1897,0.2154
74,dropoff,2023,3,21882,Manhattan,East Harlem North,false,0.2154,0.1897,0.2154
74,dropoff,2023,4,20781,Manhattan,East Harlem North,false,0.2154,0.1897,0.2154
74,dropoff,2023,5,22380,Manhattan,East Harlem North,false,0.2154,0.1897,0.2154
74,dropoff,2023,6,21219,Manhattan,East Harlem North,false,0.2154,0.1897,0.2154
74,dropoff,2024,2,17035,Manhattan,East Harlem North,false,0.2154,0.1897,0.2154
74,dropoff,2024,3,19274,Manhattan,East Harlem North,false,0.2154,0.1897,0.2154
74,dropoff,2024,4,18672,Manhattan,East Harlem North,false,0.2154,0.1897,0.2154
74,dropoff,2024,5,20865,Manhattan,East Harlem North,false,0.2154,0.1897,0.2154
74,dropoff,2024,6,19930,Manhattan,East Harlem North,false,0.2154,0.1897,0.2154
74,pickup,2023,2,5567,Manhattan,East Harlem North,false,0.0979,0.0944,0.0979
74,pickup,2023,3,6777,Manhattan,East Harlem North,false,0.0979,0.0944,0.0979
74,pickup,2023,4,6358,Manhattan,East Harlem North,false,0.0979,0.0944,0.0979
74,pickup,2023,5,6910,Manhattan,East Harlem North,false,0.0979,0.0944,0.0979
74,pickup,2023,6,6273,Manhattan,East Harlem North,false,0.0979,0.0944,0.0979
74,pickup,2024,2,5334,Manhattan,East Harlem North,false,0.0979,0.0944,0.0979
74,pickup,2024,3,6228,Manhattan,East Harlem North,false,0.0979,0.0944,0.0979
74,pickup,2024,4,5914,Manhattan,East Harlem North,false,0.0979,0.0944,0.0979
74,pickup,2024,5,6563,Manhattan,East Harlem North,false,0.0979,0.0944,0.0979
74,pickup,2024,6,6408,Manhattan,East Harlem North,false,0.0979,0.0944,0.0979
75,dropoff,2023,2,34056,Manhattan,East Harlem South,false,0.2713,0.2584,0.2713
75,dropoff,2023,3,39240,Manhattan,East Harlem South,false,0.2713,0.2584,0.2713
75,dropoff,2023,4,36561,Manhattan,East Harlem South,false,0.2713,0.2584,0.2713
75,dropoff,2023,5,39200,Manhattan,East Harlem South,false,0.2713,0.2584,0.2713
75,dropoff,2023,6,35766,Manhattan,East Harlem South,false,0.2713,0.2584,0.2713
75,dropoff,2024,2,32566,Manhattan,East Harlem South,false,0.2713,0.2584,0.2713
75,dropoff,2024,3,35100,Manhattan,East Harlem South,false,0.2713,0.2584,0.2713
75,dropoff,2024,4,34446,Manhattan,East Harlem South,false,0.2713,0.2584,0.2713
75,dropoff,2024,5,37092,Manhattan,East Harlem South,false,0.2713,0.2584,0.2713
75,dropoff,2024,6,33525,Manhattan,East Harlem South,false,0.2713,0.2584,0.2713
75,pickup,2023,2,16973,Manhattan,East Harlem South,false,0.1793,0.1729,0.1793
75,pickup,2023,3,19079,Manhattan,East Harlem South,false,0.1793,0.1729,0.1793
75,pickup,2023,4,17680,Manhattan,East Harlem South,false,0.1793,0.1729,0.1793
75,pickup,2023,5,19429,Manhattan,East Harlem South,false,0.1793,0.1729,0.1793
75,pickup,2023,6,18000,Manhattan,East Harlem South,false,0.1793,0.1729,0.1793
75,pickup,2024,2,16593,Manhattan,East Harlem South,false,0.1793,0.1729,0.1793
75,pickup,2024,3,17565,Manhattan,East Harlem South,false,0.1793,0.1729,0.1793
75,pickup,2024,4,16987,Manhattan,East Harlem South,false,0.1793,0.1729,0.1793
75,pickup,2024,5,18732,Manhattan,East Harlem South,false,0.1793,0.1729,0.1793
75,pickup,2024,6,16814,Manhattan,East Harlem South,false,0.1793,0.1729,0.1793
76,dropoff,2023,2,1087,Brooklyn,East New York,false,0.0903,0.0955,0.0903
76,dropoff,2023,3,1403,Brooklyn,East New York,false,0.0903,0.0955,0.0903
76,dropoff,2023,4,1307,Brooklyn,East New York,false,0.0903,0.0955,0.0903
76,dropoff,2023,5,1338,Brooklyn,East New York,false,0.0903,0.0955,0.0903
76,dropoff,2023,6,1313,Brooklyn,East New York,false,0.0903,0.0955,0.0903
76,dropoff,2024,2,1457,Brooklyn,East New York,false,0.0903,0.0955,0.0903
76,dropoff,2024,3,1792,Brooklyn,East New York,false,0.0903,0.0955,0.0903
76,dropoff,2024,4,1937,Brooklyn,East New York,false,0.0903,0.0955,0.0903
76,dropoff,2024,5,2072,Brooklyn,East New York,false,0.0903,0.0955,0.0903
76,dropoff,2024,6,1976,Brooklyn,East New York,false,0.0903,0.0955,0.0903
76,pickup,2023,2,325,Brooklyn,East New York,false,0.1322,0.1477,0.1322
76,pickup,2023,3,420,Brooklyn,East New York,false,0.1322,0.1477,0.1322
76,pickup,2023,4,385,Brooklyn,East New York,false,0.1322,0.1477,0.1322
76,pickup,2023,5,412,Brooklyn,East New York,false,0.1322,0.1477,0.1322
76,pickup,2023,6,356,Brooklyn,East New York,false,0.1322,0.1477,0.1322
76,pickup,2024,2,799,Brooklyn,East New York,false,0.1322,0.1477,0.1322
76,pickup,2024,3,1070,Brooklyn,East New York,false,0.1322,0.1477,0.1322
76,pickup,2024,4,1164,Brooklyn,East New York,false,0.1322,0.1477,0.1322
76,pickup,2024,5,1201,Brooklyn,East New York,false,0.1322,0.1477,0.1322
76,pickup,2024,6,1155,Brooklyn,East New York,false,0.1322,0.1477,0.1322
77,dropoff,2023,2,265,Brooklyn,East New York/Pennsylvania Avenue,false,0.1416,0.1391,0.1416
77,dropoff,2023,3,316,Brooklyn,East New York/Pennsylvania Avenue,false,0.1416,0.1391,0.1416
77,dropoff,2023,4,359,Brooklyn,East New York/Pennsylvania Avenue,false,0.1416,0.1391,0.1416
77,dropoff,2023,5,333,Brooklyn,East New York/Pennsylvania Avenue,false,0.1416,0.1391,0.1416
77,dropoff,2023,6,373,Brooklyn,East New York/Pennsylvania Avenue,false,0.1416,0.1391,0.1416
77,dropoff,2024,2,353,Brooklyn,East New York/Pennsylvania Avenue,false,0.1416,0.1391,0.1416
77,dropoff,2024,3,401,Brooklyn,East New York/Pennsylvania Avenue,false,0.1416,0.1391,0.1416
77,dropoff,2024,4,468,Brooklyn,East New York/Pennsylvania Avenue,false,0.1416,0.1391,0.1416
77,dropoff,2024,5,478,Brooklyn,East New York/Pennsylvania Avenue,false,0.1416,0.1391,0.1416
77,dropoff,2024,6,471,Brooklyn,East New York/Pennsylvania Avenue,false,0.1416,0.1391,0.1416
77,pickup,2023,2,65,Brooklyn,East New York/Pennsylvania Avenue,false,0.1703,0.148,0.1703
77,pickup,2023,3,74,Brooklyn,East New York/Pennsylvania Avenue,false,0.1703,0.148,0.1703
77,pickup,2023,4,92,Brooklyn,East New York/Pennsylvania Avenue,false,0.1703,0.148,0.1703
77,pickup,2023,5,101,Brooklyn,East New York/Pennsylvania Avenue,false,0.1703,0.148,0.1703
77,pickup,2023,6,85,Brooklyn,East New York/Pennsylvania Avenue,false,0.1703,0.148,0.1703
77,pickup,2024,2,178,Brooklyn,East New York/Pennsylvania Avenue,false,0.1703,0.148,0.1703
77,pickup,2024,3,219,Brooklyn,East New York/Pennsylvania Avenue,false,0.1703,0.148,0.1703
77,pickup,2024,4,250,Brooklyn,East New York/Pennsylvania Avenue,false,0.1703,0.148,0.1703
77,pickup,2024,5,289,Brooklyn,East New York/Pennsylvania Avenue,false,0.1703,0.148,0.1703
77,pickup,2024,6,260,Brooklyn,East New York/Pennsylvania Avenue,false,0.1703,0.148,0.1703
78,dropoff,2023,2,287,Bronx,East Tremont,false,0.2219,0.1911,0.2219
78,dropoff,2023,3,334,Bronx,East Tremont,false,0.2219,0.1911,0.2219
78,dropoff,2023,4,318,Bronx,East Tremont,false,0.2219,0.1911,0.2219
78,dropoff,2023,5,339,Bronx,East Tremont,false,0.2219,0.1911,0.2219
78,dropoff,2023,6,308,Bronx,East Tremont,false,0.2219,0.1911,0.2219
78,dropoff,2024,2,288,Bronx,East Tremont,false,0.2219,0.1911,0.2219
78,dropoff,2024,3,338,Bronx,East Tremont,false,0.2219,0.1911,0.2219
78,dropoff,2024,4,348,Bronx,East Tremont,false,0.2219,0.1911,0.2219
78,dropoff,2024,5,372,Bronx,East Tremont,false,0.2219,0.1911,0.2219
78,dropoff,2024,6,355,Bronx,East Tremont,false,0.2219,0.1911,0.2219
78,pickup,2023,2,116,Bronx,East Tremont,false,0.0916,0.1755,0.0916
78,pickup,2023,3,151,Bronx,East Tremont,false,0.0916,0.1755,0.0916
78,pickup,2023,4,107,Bronx,East Tremont,false,0.0916,0.1755,0.0916
78,pickup,2023,5,140,Bronx,East Tremont,false,0.0916,0.1755,0.0916
78,pickup,2023,6,130,Bronx,East Tremont,false,0.0916,0.1755,0.0916
78,pickup,2024,2,184,Bronx,East Tremont,false,0.0916,0.1755,0.0916
78,pickup,2024,3,215,Bronx,East Tremont,false,0.0916,0.1755,0.0916
78,pickup,2024,4,198,Bronx,East Tremont,false,0.0916,0.1755,0.0916
78,pickup,2024,5,197,Bronx,East Tremont,false,0.0916,0.1755,0.0916
78,pickup,2024,6,169,Bronx,East Tremont,false,0.0916,0.1755,0.0916
79,dropoff,2023,2,60452,Manhattan,East Village,true,1.0,1.0,1.0
79,dropoff,2023,3,68245,Manhattan,East Village,true,1.0,1.0,1.0
79,dropoff,2023,4,64343,Manhattan,East Village,true,1.0,1.0,1.0
79,dropoff,2023,5,64733,Manhattan,East Village,true,1.0,1.0,1.0
79,dropoff,2023,6,63322,Manhattan,East Village,true,1.0,1.0,1.0
79,dropoff,2024,2,58290,Manhattan,East Village,true,1.0,1.0,1.0
79,dropoff,2024,3,65489,Manhattan,East Village,true,1.0,1.0,1.0
79,dropoff,2024,4,59643,Manhattan,East Village,true,1.0,1.0,1.0
79,dropoff,2024,5,61290,Manhattan,East Village,true,1.0,1.0,1.0
79,dropoff,2024,6,61070,Manhattan,East Village,true,1.0,1.0,1.0
79,pickup,2023,2,71473,Manhattan,East Village,true,1.0,1.0,1.0
79,pickup,2023,3,79350,Manhattan,East Village,true,1.0,1.0,1.0
79,pickup,2023,4,76372,Manhattan,East Village,true,1.0,1.0,1.0
79,pickup,2023,5,76325,Manhattan,East Village,true,1.0,1.0,1.0
79,pickup,2023,6,74308,Manhattan,East Village,true,1.0,1.0,1.0
79,pickup,2024,2,66377,Manhattan,East Village,true,1.0,1.0,1.0
79,pickup,2024,3,73115,Manhattan,East Village,true,1.0,1.0,1.0
79,pickup,2024,4,66304,Manhattan,East Village,true,1.0,1.0,1.0
